name	x	y
God Bless You -(-)Mr. Rosewater	507.99031414924957	777.2437245667837
In Search of History -(-)Salem Witch Trials 	414.0216605490276	677.8686679387947
Beloved	597.2611923881707	570.4879877805894
Native Son	543.1643235870948	577.5637857328353
Cannery Row:(-)	396.0774811951966	649.7392182789202
Anna Karenina(-)	521.2881210981426	414.66273129296326
Long Day's Journey(-)into Night	390.13116939746084	621.9779394425273
Who's Afraid of(-)Virginia Woolf?	373.1176936386538	656.155044670741
A Mercy	670.7898955049712	436.8121815784324
Song of(-)Solomon	589.6790670737277	541.6936684876575
Black Boy(-)	498.2324218409736	621.6013625506694
Their Eyes Were Watching(-)God Literature Guide 	504.719391578063	682.6302277898637
The Great(-)Gatsby CD	418.7598773980572	603.40481735765
Sweet Thursday(-)	385.2060772723582	728.2445681630735
The Winter of Our(-)Discontent 	434.92842488599985	708.3649451758406
The Brothers(-)Karamazov	530.7228735288561	438.7835447640233
Crime and(-)Punishment 	508.74129085999783	487.9548279514484
Love in the Time(-)of Cholera 	609.1357730161383	267.54042469683486
Madame Bovary(-)	449.6483463396958	461.6606345412444
War And(-)Peace 	543.8046257809611	511.26263516826737
War and(-)Peace 	572.227419370809	377.25423457549755
Waiting for Godot: A(-)Tragicomedy in Two Acts	421.5085399901618	506.5340616916281
The Iceman(-)Cometh	386.6307099933186	697.8658101725231
Glengarry Glen Ross:(-)A Play	375.4773250362872	736.5234379488344
The White Tiger: A(-)Novel 	705.7696026023588	311.3500486959331
2666: A(-)Novel	677.8050654255871	374.2608816186022
The Hour I First(-)Believed: A Novel	746.8189809568826	315.9871889935254
Unaccustomed Earth:(-)Stories 	719.1261965522388	339.2088861616973
The Story of Edgar(-)Sawtelle: A Novel 	697.2711289546241	292.30338838866663
Paradise 	648.4315572210118	509.8790342958921
The Invisible(-)Man 	517.1893247295909	671.0932135226926
Zora Neale Hurston's Their Eyes Were(-)Watching God: A Casebook 	546.1156527305625	715.1825941946526
New Essays on Their Eyes(-)Were Watching God 	575.8747268745796	682.0510938290031
Tortilla Flat(-)	400.0608859100611	672.2716061376638
The Wayward(-)Bus 	364.3790988722981	764.7163648349965
The Long(-)Valley 	433.8355818996218	761.8239651996686
In Dubious(-)Battle 	397.1648171083955	755.2267954448167
Travels with Charley in(-)Search of America: 	442.0294721619082	656.2310546417613
The Idiot	564.8900107054197	429.54863646436473
Notes from(-)Underground	557.9734479209679	500.6219177444426
Demons	570.9248261927502	465.52220821587304
The Odyssey(-)	405.8268541453607	357.0139317410923
The Stranger	516.0574455704955	450.3160667433194
Heart of(-)Darkness	427.3577318536527	448.57298409452045
Fyodor Dostoevsky's Crime and(-)Punishment 	492.35807103920683	538.6685858389465
A Hero of Our(-)Time 	571.7674251804721	451.5463506237119
Mrs. Dalloway	470.12311197765916	452.77226021118895
The Pillars of the(-)Earth 	657.3334252743978	106.60981051585188
Eat - Pray - Love: One Woman's Search for(-)Everything Across Italy - India and Indonesia	702.9728372809705	176.28553072074357
One Hundred Years of(-)Solitude 	552.7517198600084	286.5889358893784
Middlesex: A(-)Novel 	686.5573047776045	272.7221295918822
Atonement	676.8572274235931	246.2092000449634
No Exit and Three(-)Other Plays	490.7444378544909	472.47795727023583
Things Fall Apart:(-)A Novel	474.27907174624426	405.66961257347396
Hamlet 	349.62635671939574	420.26749098703664
A Moon for(-)the Misbegotten	419.63301908369715	727.1591582973217
Sam Shepard : Seven(-)Plays 	328.6966470474756	741.1750649051022
American Buffalo	328.006634603326	685.8843133081151
Glengarry Glen(-)Ross	369.9468672516499	806.2705392100229
The Brief Wondrous Life(-)of Oscar Wao	683.0198029071576	342.11172803882437
The Girl with the(-)Dragon Tattoo	755.4397470186526	307.08780008138126
Sea of Poppies:(-)A Novel	726.6113064842406	360.14120862798745
The Guernsey Literary and Potato(-)Peel Pie Society 	731.8994217713403	230.83656095626714
The Savage Detectives:(-)A Novel	746.3164360113976	340.5973647289719
Netherland 	731.1794836367321	381.16620276654703
Testimony: A(-)Novel	779.3194122678453	233.4905167714415
Couldn't Keep It to Myself:  Wally Lamb(-)and the Women of York Correctional Institution 	821.4203639088433	294.916849155038
I Know This Much Is(-)True: A Novel 	765.6995110970558	237.97892781930162
Interpreter of(-)Maladies	655.1994781960185	317.80894268650945
Olive Kitteridge:(-)Fiction	765.0010328349261	286.97847769449527
The Art of Racing(-)in the Rain	655.3966872165078	222.69980793363095
Dewey: The Small-Town Library Cat(-)Who Touched the World	644.4897631135301	257.5140266394088
Love: A(-)Novel	621.0439475561845	492.59744116161755
Jazz	667.873764583454	532.6881633133723
Tar Baby	646.8422076786402	576.6818367093801
In Our(-)Time	560.1486454097826	659.3367872015502
Quicksand and(-)Passing 	581.8950792253416	653.5378238807176
Zora Neale Hurston: A(-)Life in Letters	628.9541041427603	703.4158185966539
Julius Caesar(-)	335.1571398671475	476.6642150838757
Romeo &(-)Juliet	289.9021473360023	477.48194836611947
A Midsummer Night's(-)Dream 	313.0643796106116	400.2660741530735
Macbeth 	365.75531330799794	403.00083223816074
The Tempest(-)	312.2514228841081	394.8339250709414
Hamlet_ 	304.4963866019875	514.7363080428215
A Midsummer Night's(-)Dream_ 	275.53019170755834	487.9835732285513
Spark Notes No Fear(-)Shakespeare Othello 	308.0936770505959	439.4644239824776
Once There Was a(-)War 	445.74385941610154	766.6051460719052
To a God(-)Unknown 	393.73033493799363	798.409288925459
The Double and(-)The Gambler	589.0978849382998	492.70955927720775
The Adolescent	617.5427811127536	465.0757372097352
The Myth of Sisyphus:(-)And Other Essays	531.6644614423386	495.17297314423075
The Plague	569.3918873394073	490.97571670809555
Siddhartha	527.5515634927937	507.07299894975665
The Fall	552.4899160169786	463.63033395249937
Jane Eyre(-)	369.3245152066934	503.440615421813
Wuthering Heights(-)	305.23295346647296	478.24746521487185
The Awakening	510.3867325734966	541.3571690324924
World Without(-)End	703.8978255766903	47.04383927964957
A Dangerous(-)Fortune	709.9547017784629	18.811788433585072
Eye of(-)the Needle	664.9177150553207	4.186359993113418
The Key(-)to Rebecca	649.0911063764365	34.83367811384918
Choose To Be Happy: A(-)Guide to Total Happiness	757.8666323479863	100.61595581415736
Pilgrims	739.7827541527824	114.1569245694714
Stern Men	742.3101283184496	104.74168367392937
The Last(-)American Man	786.3273306155465	130.37262826128938
The Unbearable Lightness of(-)Being: A Novel	561.7865453315276	351.0925639113729
Collected Stories	535.3481355135771	253.07401328158934
Memories of My(-)Melancholy Whores	591.6783378377964	297.41849271158515
Chronicle of a(-)Death Foretold	540.6802329011067	341.458633838181
Water for Elephants:(-)A Novel	681.7390321365721	183.77228117321292
The Virgin Suicides:(-)A Novel	657.7336468156415	444.19934756370816
The Glass Castle:(-)A Memoir	748.1069779316358	192.58609920537964
The Other Boleyn(-)Girl 	804.8591246602998	274.5153606708031
On Chesil(-)Beach	695.8352439648545	198.9798950523099
No Country for Old(-)Men 	682.621943265438	128.5052547399752
Nausea	505.31981654234283	515.5855874062664
Being And(-)Nothingness	478.2054325065191	419.1231102861249
Things Fall(-)Apart 	447.00475350793755	443.8795143131304
All Quiet on the(-)Western Front	495.09489925337806	493.411587558898
Rosencrantz and Guildenstern(-)Are Dead	435.16834162695227	407.7719564945734
Othello 	317.4716499413509	445.5414038779693
King Lear_(-)	273.3739705313302	453.1222204112793
Beowulf 	356.6398556957281	365.15749031459103
Fool for Love and(-)Other Plays	305.94550874309886	713.672096867357
August: Osage(-)County	288.813107566711	763.2399458972271
The Clean House and(-)Other Plays	283.71638549843675	800.7036709418161
Speed-the-Plow	274.58979695273626	711.5862098735755
Topdog/underdog	357.99081975817353	729.6980532715612
Drown	711.630992719384	382.7886631677809
Out Stealing Horses:(-)A Novel	718.0887614004946	274.20324694087833
The Girl Who Played(-)with Fire	788.316972938162	259.5578173163949
The Brass Verdict:(-)A Novel	833.5189860944447	220.25892804040913
A Fraction of(-)the Whole	707.6133124277169	291.08984415640856
The Secret(-)Scripture	764.3737540442611	305.0676967536922
The Northern(-)Clemency	758.6335915222539	268.32301361071745
Loving Frank:(-)A Novel	698.3850737487016	217.74415937449683
The Help	801.8037912685048	211.6258091117891
Then We Came to(-)the End: A Novel	780.0367165393213	330.1258791768828
Tree of Smoke:(-)A Novel	791.0880501150333	284.46559769299523
Lush Life:(-)A Novel	691.740563115778	390.43039493520064
Handle with Care:(-)A Novel	843.7974940568155	173.5432557306309
The Associate	801.08762206783	137.0331420414122
I'll Fly Away: Further Testimonies from(-)the Women of York Prison 	775.6860580214912	276.0895224205939
She's Come(-)Undone 	817.8299837454122	242.2044657055236
Sickened: The True Story(-)of a Lost Childhood	848.0412694844972	236.11567257002758
Drowning Ruth: A(-)Novel 	805.3853548451617	173.7174082096883
Black and(-)Blue 	845.8426925815506	192.4519052496037
The Namesake:(-)A Novel	701.8993851073091	259.8303516603871
The God of Small(-)Things: A Novel	608.0000435553978	349.5166248047966
A Fine(-)Balance 	673.5938483923007	276.70671467575
The Elegance of(-)the Hedgehog	774.7117738166454	254.63657186570438
Merle's Door: Lessons from(-)a Freethinking Dog	619.626845921924	282.02068905726185
Amazing Gracie: A(-)Dog's Tale	546.5537692011738	264.10183323617827
Wesley the Owl: The Remarkable Love Story(-)of an Owl and His Girl	735.9424513996868	271.60070977217924
Alex & Me: How a Scientist and a Parrot Uncovered a Hidden(-)World of Animal Intelligence--and Formed a Deep Bond in the Process	703.8841155257461	224.02530168319183
Letter to(-)My Daughter	665.2495440449402	346.77459103605895
The Bluest(-)Eye	583.0172889941041	539.4961592973906
Cultural Contexts for Ralph Ellison's Invisible(-)Man: A Bedford Documentary Companion	595.8433592713787	662.3322985598147
Spark Notes(-)Invisible Man	563.8519524523643	689.2547313348771
A Farewell(-)To Arms	496.32205941199584	645.2452698958344
The Sun(-)Also Rises	485.12882569195216	599.8071135378872
Cane	619.5145603420723	682.0986654599027
Plum Bun: A Novel(-)Without a Moral	557.1590755207778	717.6095285242191
Wrapped in Rainbows: The Life of(-)Zora Neale Hurston 	573.9213053962486	706.4567634496049
Every Tongue Got to Confess: Negro(-)Folk-tales from the Gulf States	584.4359980417796	665.1534862232708
The Complete(-)Stories 	552.696905584222	700.56150144906
Zora Neale Hurston : Folklore - Memoirs - and Other Writings : Mules and(-)Men - Tell My Horse - Dust Tracks on a Road - Selected Articles 	616.8444303708732	595.1677947984342
Dust Tracks on a(-)Road: An Autobiography 	595.2073935535659	755.8383264572963
The Odyssey: The(-)Fitzgerald Translation	355.4457920450483	301.2771777749844
The Iliad(-)	407.4566296107964	245.2607913783276
The Aeneid(-)	383.17158503687	213.0069586005246
Mythology	497.73256798011823	450.67417778175235
The Three Theban(-)Plays 	349.6855353230483	243.90123447764677
The Moon(-)Is Down	499.0249966715534	718.8089080480328
The Pastures of(-)Heaven 	427.747031586881	793.4279247866873
The Rest Is Noise: Listening(-)to the Twentieth Century	754.1829333580652	388.0924366291568
The Rebel: An Essay(-)on Man in Revolt	571.259127767677	519.9611773811969
The Alchemist	739.8371019391343	525.8653672209261
Steppenwolf: A(-)Novel	488.74724987425685	520.6941257970097
Narcissus and(-)Goldmund	447.9135690674147	555.192978495503
Pride and(-)Prejudice 	298.1876035688409	520.2057841156491
Wide Sargasso Sea:(-)A Novel	491.791203684577	500.1284473143838
Emma 	319.0846485411315	550.4932562538864
Great Expectations(-)	333.27738383164154	452.2272405692751
Favorite Jane Austen Novels: Pride and Prejudice -(-)Sense and Sensibility and Persuasion 	269.28971743450813	527.5778376818586
The Host:(-)A Novel	164.28547604398312	494.0278974389911
The Eternal Husband and(-)Other Stories	605.7681478544891	430.0755083651758
Stone Cold	747.418694670426	0.48230897771691317
People of the Book:(-)A Novel	705.6135205415537	138.05465808125348
Playing for(-)Pizza	771.0419001036811	61.658785557141535
A Place(-)Called Freedom	663.7124478942559	-14.910311328438548
Night Over(-)Water	695.8821368948836	-32.27563917713535
The Man From(-)St. Petersburg	734.5609863327303	-17.56988727649434
On My Own: The Art of(-)Being a Woman Alone	797.9154760369183	44.09360193978093
A New Earth: Awakening to(-)Your Life's Purpose 	811.1684747168367	56.558607460492546
Happy for No Reason: 7 Steps to(-)Being Happy from the Inside Out	766.9739278765031	32.11104468273074
The Self-esteem Companion: Simple Exercises to Help You Challenge(-)Your Inner Critic & Celebrate Your Personal Strengths	783.4016909384057	36.103571103276884
Three Cups of Tea: One Man's Mission to Promote Peace(-). . . One School at a Time	739.6460187031125	160.7467600658391
A Writer's Workbook: Daily Exercises(-)for the Writing Life	792.4404497663322	69.35908291222701
Stern Men:(-)A Novel	746.9291710515529	204.88915328524732
Still Life with Chickens: Starting Over(-)in a House by the Sea	779.1084188950442	176.8125213419948
Into the(-)Wild	837.1359389486495	82.69445194641222
The Book of Laughter(-)and Forgetting	568.8697377499251	278.48481568997164
A Heartbreaking Work of(-)Staggering Genius	543.8705382101903	283.3273053841945
The Unbearable Lightness of(-)Being 	582.0463506409872	280.3715744101998
Of Love and Other(-)Demons 	565.982365314664	244.90883718340268
The Autumn of the(-)Patriarch 	588.1849617599413	214.39730684586996
Snow Flower and the(-)Secret Fan: A Novel	711.3282050442931	168.60215396008942
Suite Francaise	712.4895519635869	139.75813207142983
The Thirteenth Tale:(-)A Novel	764.1357673478619	173.77755120262464
The Memory(-)Keeper's Daughter	733.0795333468883	123.70913198616618
Girl - Interrupted	627.2868037003423	511.413555423973
The Bell(-)Jar	583.7918385812751	570.5579717665033
The Virgin(-)Suicides	729.6673440181138	447.18338459665995
Prozac Nation(-)	668.6695842950356	523.0424073941799
The Perks of Being(-)a Wallflower	728.3587667608366	465.94641783879075
The Constant(-)Princess 	881.0813032359154	261.0304529816957
The Queen's Fool: A(-)Novel 	858.6028836204193	328.0094273138142
The Virgin's(-)Lover 	899.7572125895915	298.8521626838508
The Six Wives of(-)Henry VIII	879.8046025951944	298.3305723205631
Katherine	855.4189807435454	321.980933621694
The Gathering(-)	746.7715973837704	237.63287676920427
Divisadero	682.4148266433576	266.71775833794317
Bridge of Sighs: A(-)Novel 	725.0537532531084	276.8041342410869
Blood Meridian: Or the Evening(-)Redness in the West	649.6806637876215	66.16920606082402
All the(-)Pretty Horses	706.3564357104456	59.80694399286091
The Border Trilogy: All the Pretty Horses - the(-)Crossing - Cities of the Plain 	685.6173000392653	37.74029455314005
Oil!	677.1536635208937	57.469085249137784
Suttree	718.5745461881709	70.06389075161262
Being and(-)Time	430.60610439065687	356.6520309385473
Existentialism And Human(-)Emotions 	554.7320508536088	450.02889564390904
Wiesel's Night(-)	454.2198218666832	521.5965858990185
Chinua Achebe's Things Fall(-)Apart 	442.17656602133314	362.73424230042747
Achebe's Things Fall Apart:(-)A Reader's Guide 	421.2190983962214	402.71136437025007
Spark Notes Things(-)Fall Apart	396.5723888657415	401.0890920657024
Chinua Achebe's Things Fall(-)Apart: A Casebook 	400.0829384729119	458.50621473676136
One Day in the Life(-)of Ivan Denisovich 	598.679497255943	543.0549521641317
Rosencrantz & Guildenstern(-)Are Dead	470.72540878359274	352.8198829719336
Grendel	384.90367578163114	451.6679459993499
King Lear(-)	287.18548339461097	431.6273875861948
The Merchant of(-)Venice 	293.3741751761415	463.62161361550454
Macbeth_ 	322.4397853559286	428.77752191549934
The Tempest_(-)	208.24662570890717	469.655894774736
Henry IV - Part(-)1 	305.01732370523825	373.189619867028
13 by Shanley: Thirteen(-)Plays 	338.235123465469	792.2503988624915
Angels in America:  A Gay Fantasia on National Themes:(-)Part One: Millennium Approaches Part Two:  Perestroika	370.52061407810663	683.3659862278207
Doubt 	243.66637588764996	801.8836952003949
The Seafarer	226.19400014814033	793.5102401750671
Rock 'n' Roll: A(-)New Play	232.68439130429852	747.5640746894186
Dead Man's(-)Cell Phone	232.13359350248768	803.1443217092336
Rabbit Hole	288.31858493023884	839.5998065987075
Sarah Kane:(-)Complete Plays	249.05520398848026	745.1851792186371
Oleanna	350.5921322372521	704.8875199321426
Sexual Perversity in Chicago and the(-)Duck Variations: Two Plays	310.4519031965101	754.1389898250479
How I Learned(-)to Drive	305.9313041702656	781.7168377855174
Anna In(-)The Tropics	329.0866475656861	802.6499030882693
Down These(-)Mean Streets	703.5077449967766	429.80533710041937
The Lost(-)Symbol	845.215172956521	201.55976094893217
The Scarecrow	881.0239758162536	242.23054517317317
The Gate(-)House	858.5830813705138	142.79758883390198
Heat Lightning(-)	897.9669928234714	171.57025825519747
Extreme Measures: A(-)Thriller 	898.0920435395947	185.85165147984247
Bones 	908.5883751915117	220.6858165733875
The Book(-)Thief	731.4874876406894	172.23080362912904
Man Gone Down:(-)A Novel	736.0822806819941	304.784368445541
Little Heathens: Hard Times and High Spirits on(-)an Iowa Farm During the Great Depression	805.100522002255	245.37101108517948
The Kite(-)Runner	692.0871633404655	172.95201295831058
Midnight's Children:(-)A Novel	625.5198053966749	298.61728520959616
Rescuing Sprite: A Dog Lover's Story(-)of Joy and Anguish	258.3141212791099	280.57385369122056
Ralph Ellison's Invisible Man:(-)A Casebook 	623.6411556848452	640.4100705708589
Ralph Ellison: A(-)Biography 	649.4979107757481	588.6879262085394
New Essays on Invisible(-)Man 	608.8978905046946	705.5436818664982
A Historical Guide to(-)Ralph Ellison 	656.3901574010864	635.6913563682454
Spark Notes The Grapes(-)of Wrath	487.14212956708775	698.769743120417
The Old Man and(-)The Sea	447.91433359197515	631.5242057878036
For Whom the(-)Bell Tolls	499.82230308027863	661.077507839865
A Moveable(-)Feast	432.3809791248314	668.7772237507241
The Portable Harlem Renaissance(-)Reader 	569.2996642932965	713.6203523584327
Passing: 	561.5315014039202	650.2596851385964
Home To(-)Harlem 	522.9399959099852	698.6610968945834
The Blacker the(-)Berry 	587.7262238861833	697.7445133696128
I Love Myself When I Am Laughing... And(-)Then Again: A Zora Neale Hurston Reader	543.9969179071768	732.1210131747944
Zora Neale Hurston: A(-)Literary Biography	604.4902306646562	765.4681135742366
Mules and(-)Men 	594.0860321156434	706.5583135844722
Zora Neale Hurston : Novels and Stories : Jonah's Gourd Vine / Their Eyes Were Watching(-)God / Moses - Man of the Mountain / Seraph on the Suwanee / Selected Stories 	609.9882051375995	693.1373089029717
Tell My Horse: Voodoo and Life(-)in Haiti and Jamaica 	538.0341708281787	719.6679384824644
The Iliad(-)of Homer	302.8999215236157	217.93250701997752
Twelfth Night_(-)	203.73837859160918	495.2742030511683
The Canterbury(-)Tales 	330.9550830452018	317.44037190214044
Olivier Messiaen: Quartet for(-)the End of Time	823.5807495010126	404.3995618112457
The Nine: Inside the Secret World(-)of the Supreme Court	834.385785451359	326.3568471596692
This Is Your Brain on Music:(-)The Science of a Human Obsession	846.4357846714217	421.127572144036
Resistance - Rebellion - and(-)Death: Essays	602.7338117566918	472.9824744742576
Warrior of the Light:(-)A Manual	840.6862804506419	552.4190086980907
The Pilgrimage(-)	804.6835881105303	562.7162255395216
By the River Piedra I Sat Down and(-)Wept: A Novel of Forgiveness 	825.398704178159	515.5811465232707
The Witch of Portobello:(-)A Novel 	778.0212234789964	567.8555856901296
Veronika Decides to Die: A(-)Novel of Redemption 	791.2115877811948	521.7280497022933
The Glass Bead(-)Game: 	428.21760134092784	506.912907501766
Demian	465.7711164229754	486.4569394182126
Narcissus and Goldmund:(-)A Novel	453.67313348146524	555.9229466922756
The Journey to(-)the East	366.0908089312121	563.2959079023312
Beneath the(-)Wheel	428.82417449728587	512.6431647641873
Pride &(-)Prejudice	226.59602374687708	557.6974641545906
Sense and(-)Sensibility	269.864911245002	514.3481340125431
Persuasion	301.7519624648135	573.6887221924502
Bronte's Wuthering(-)Heights 	254.49367418978605	476.0854737190256
A Tale of Two(-)Cities 	377.86011035097533	467.92665772365564
CliffsNotes Jane(-)Eyre	317.2685389675742	490.7693572572836
A Passage(-)to India	526.0034640807295	405.2430970532639
White Teeth:(-)A Novel	575.3465462553094	390.2988282956135
Northanger Abbey(-)	239.80291927436525	549.2937850490287
Mansfield Park(-)	257.1435700409709	583.5234917675372
Oliver Twist(-)	335.1325142443105	533.7702890017796
Twilight 	167.30605163996367	538.0474466808179
Pride and Prejudice -(-)The Special Edition 	202.37091143134535	556.1470406547024
The Twilight Saga: The(-)Official Guide	104.19009605691454	503.0800733540607
Marked 	86.13483242982764	482.5308729431663
Twilight Soundtrack	70.86686464449495	516.3656050356902
Twilight: The Complete Illustrated(-)Movie Companion	117.48640542575379	543.0635785253119
Betrayed 	106.28241494607583	457.72527029244367
Run: A(-)Novel	771.7461684814378	193.37158981431548
The Maytrees:(-)A Novel	738.2887783867728	219.2222468175602
Heidegger's Being And Time:(-)A Reader's Guide 	364.7004936438948	374.64854938257804
Phenomenology of(-)Perception 	410.13609839278297	418.15338739157215
Introduction to(-)Metaphysics 	405.0105552097326	410.26790433856524
Phenomenology of(-)Spirit 	451.0360386323367	274.25372486899005
Basic Writings	366.7324071258206	356.2933907612336
The Ethics(-)Of Ambiguity	480.3599077522307	472.643807159946
The Gulag Archipelago Volume 1: An(-)Experiment in Literary Investigation 	670.7903967381186	579.2839353248767
Cancer Ward	674.4263660949847	540.7000673857949
The Master(-)and Margarita	596.7248660057738	511.74874339669776
Beowulf: A New Verse(-)Translation 	324.0765272718495	361.4831331660361
Twelfth Night(-)	295.27698634720633	434.24507187470465
The Winter's(-)Tale 	265.22199471066307	431.1225804608731
Twelfth Night: or - What(-)You Will 	266.4361231997698	398.27421744209516
The Taming of the(-)Shrew 	221.94897422263935	466.6065480633723
Manchild in the(-)Promised Land	645.4353328015222	533.2892762463595
Bodega Dreams:(-)A Novel	672.3063863941983	396.16778067318114
Dreaming in(-)Cuban	745.2585300654912	359.16819879686204
How the Garcia Girls(-)Lost Their Accents 	733.7267575089569	398.11142426232556
The Boy In the(-)Striped Pajamas 	794.5950843179362	193.6559255569601
I Am(-)the Messenger	776.1255110102584	152.77959160837895
A Thousand(-)Splendid Suns	641.4111181540665	130.77637969154705
The Satanic Verses:(-)A Novel	650.638879594325	234.92415210212954
The Moor's(-)Last Sigh	639.3535285541816	200.14319659078086
Liberty and Tyranny: A(-)Conservative Manifesto	152.71847581371233	291.3672389059
My Grandfather's Son:(-)A Memoir	172.24149885717938	252.541284389057
Men in Black: How the Supreme(-)Court Is Destroying America	198.61517391642695	313.7747935427283
An Inconvenient Book: Real Solutions to(-)the World's Biggest Problems	176.55435516511682	269.49085076921415
The Christmas(-)Sweater	208.4072871783318	313.40843426399545
The Collected Essays of(-)Ralph Ellison 	672.548762226244	687.1760653325513
The Cambridge Companion to(-)Ralph Ellison 	647.0315412254232	669.164699425073
Juneteenth: A(-)Novel	699.6254125930242	635.4853308857585
Flying Home: and(-)Other Stories	623.3922566627788	652.6998369397794
Ralph Ellison: Emergence(-)of Genius	640.0158510584805	719.5526621937406
Steinbeck's the Grapes of(-)Wrath 	524.7120017789373	653.0180707644029
Spark Notes The(-)Great Gatsby	535.8246592013244	658.0147943312585
Brave New World and(-)Brave New World Revisited	428.45281206610895	579.8759811858888
Frankenstein 	371.81769221780553	430.5809554938457
The Complete Short Stories of Ernest(-)Hemingway: The Finca Vigia Edition	468.51998804352667	711.5364146455173
To Have and(-)Have Not	494.63019800689347	686.9221936649128
The Oresteia: Agamemnon; The Libation(-)Bearers; The Eumenides 	354.4141285040096	272.9402128519163
The Histories(-)	347.5971325750778	160.32493608557107
The Divine(-)Comedy 	335.32072221852184	255.0015817612038
The Inferno(-)	357.3233165356474	239.97394351116318
Livy: The Early History of(-)Rome - Books I-V 	400.9848521166825	114.6170821257747
The Annals of Imperial(-)Rome 	402.31432426915853	132.54560353543113
Metamorphoses 	432.7981074665329	241.60354476033734
The Epic of Gilgamesh: An English(-)Verison with an Introduction 	393.59506372255066	292.549619174084
Theogony - Works and(-)Days 	447.57702046655754	201.24457554599772
Mythology: Timeless Tales of(-)Gods and Heroes	557.5171007652752	394.1076734878639
How to Read Literature Like a Professor: A Lively(-)and Entertaining Guide to Reading Between the Lines	642.6534308963612	540.9667430810173
Plato: Republic	319.13655780422414	129.1432348393717
The Trial and Death(-)of Socrates	413.9802338523849	118.01947668300008
The Odyssey(-)of Homer	305.49673870048736	178.16861769673253
Aeschylus I: Oresteia: Agamemnon - The Libation(-)Bearers - The Eumenides 	254.8084004242463	180.64181902276465
Sophocles I: Oedipus The King - Oedipus(-)at Colonus - Antigone 	235.4592030507936	183.5789512024732
The History of the Peloponnesian(-)War: Revised Edition 	278.00311958552436	148.25586032621453
Legacy of Ashes: The(-)History of the CIA	867.334146221939	268.74122170714963
The Age of Turbulence: Adventures(-)in a New World	908.9311432826564	339.18966435027426
The Coldest Winter: America(-)and the Korean War	913.0065390612899	309.8796195176951
The Brethren: Inside the(-)Supreme Court	911.2221907020911	325.52560017322253
American Creation: Triumphs and Tragedies in(-)the Founding of the Republic	908.5796103636651	296.80275126282856
The World in Six Songs: How(-)the Musical Brain Created Human Nature	852.39225170251	383.64695890567964
Music - The Brain - And Ecstasy: How(-)Music Captures Our Imagination	903.2805568075299	440.5651729380566
Music and(-)the Mind	913.5746566036796	385.68451321333225
The Singing Neanderthals: The Origins of(-)Music - Language - Mind - and Body	917.0048509156204	393.6374582689433
The First(-)Man	580.878377904468	437.50790317345246
The Fifth(-)Mountain	824.3872003731624	485.6219245524355
The Valkyries	873.4498133601244	519.2521916125903
Brida: A(-)Novel 	805.9550401784601	588.3223180525314
Eleven Minutes: A(-)Novel 	782.2468138524296	478.8307183292385
The Zahir: A Novel(-)of Obsession 	827.8830887207131	548.9173847196881
The Servant-Leader Within: A(-)Transformative Path	319.84736003802107	592.8265645994779
